类别,准确率,召回率,F值,样本数目
abstract,0.987499999589,0.967346938381,0.977319087279
abstract,0.987288135175,0.951020407775,0.968814468587
abstract,0.987288135175,0.951020407775,0.968814468587
abstract,0.987288135175,0.951020407775,0.968814468587
abstract,0.987288135175,0.951020407775,0.968814468587
abstract,0.987288135175,0.951020407775,0.968814468587
abstract,0.987288135175,0.951020407775,0.968814468587
address,0.989285713932,0.917218542743,0.951889534752
address,0.999999999497,0.658940397133,0.794410698461
address,0.999999999522,0.692052979903,0.818003430136
address,0.999999999497,0.658940397133,0.794410698461
address,0.999999999522,0.692052979903,0.818003430136
address,0.999999999497,0.658940397133,0.794410698461
address,0.999999999522,0.692052979903,0.818003430136
affiliation,0.965838509017,0.863888888649,0.912022961696
affiliation,0.975265017323,0.766666666454,0.858475401149
affiliation,0.973770491484,0.824999999771,0.893232585859
affiliation,0.975265017323,0.766666666454,0.858475401149
affiliation,0.973770491484,0.824999999771,0.893232585859
affiliation,0.975265017323,0.766666666454,0.858475401149
affiliation,0.973770491484,0.824999999771,0.893232585859
author,0.954385964577,0.781609195178,0.859399188726
author,0.955357142004,0.307471264279,0.465217022709
author,0.982857142296,0.494252873421,0.657743340309
author,0.972727271843,0.307471264279,0.467248543112
author,0.982857142296,0.494252873421,0.657743340309
author,0.972727271843,0.307471264279,0.467248543112
author,0.982857142296,0.494252873421,0.657743340309
date,0.956521737744,0.94285714151,0.94963978643
date,0.94285714151,0.94285714151,0.94285664151
date,0.94285714151,0.94285714151,0.94285664151
date,0.94285714151,0.94285714151,0.94285664151
date,0.94285714151,0.94285714151,0.94285664151
date,0.94285714151,0.94285714151,0.94285664151
date,0.94285714151,0.94285714151,0.94285664151
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
degree,0.0,0.0,0.0
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
email,0.995305163852,0.950672645314,0.972476564037
intro,0.989010988468,0.923076922604,0.954906661892
intro,0.988950275697,0.917948717478,0.952127159761
intro,0.988950275697,0.917948717478,0.952127159761
intro,0.988950275697,0.917948717478,0.952127159761
intro,0.988950275697,0.917948717478,0.952127159761
intro,0.988950275697,0.917948717478,0.952127159761
intro,0.988950275697,0.917948717478,0.952127159761
keyword,0.971428568653,0.666666665359,0.790697189887
keyword,0.999999996,0.49019607747,0.657894293629
keyword,0.999999996296,0.529411763668,0.69230723787
keyword,0.999999996,0.49019607747,0.657894293629
keyword,0.999999996296,0.529411763668,0.69230723787
keyword,0.999999996,0.49019607747,0.657894293629
keyword,0.999999996296,0.529411763668,0.69230723787
note,0.945205478157,0.507352940803,0.66028662614
note,0.957446806474,0.330882352698,0.491802896414
note,0.95999999808,0.352941176211,0.516128638594
note,0.978260867439,0.330882352698,0.49450511623
note,0.95999999808,0.352941176211,0.516128638594
note,0.978260867439,0.330882352698,0.49450511623
note,0.95999999808,0.352941176211,0.516128638594
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
page,0.999999998611,0.986301368512,0.99310294693
phone,0.999999994737,0.633333331222,0.775509726114
phone,0.999999985714,0.233333332556,0.37837806954
phone,0.999999985714,0.233333332556,0.37837806954
phone,0.999999985714,0.233333332556,0.37837806954
phone,0.999999985714,0.233333332556,0.37837806954
phone,0.999999985714,0.233333332556,0.37837806954
phone,0.999999985714,0.233333332556,0.37837806954
pubnum,0.9999999875,0.333333331944,0.499999621875
pubnum,0.99999998,0.208333332465,0.344827298454
pubnum,0.999999983333,0.249999998958,0.399999677334
pubnum,0.99999998,0.208333332465,0.344827298454
pubnum,0.999999983333,0.249999998958,0.399999677334
pubnum,0.99999998,0.208333332465,0.344827298454
pubnum,0.999999983333,0.249999998958,0.399999677334
title,0.933823529068,0.916967508694,0.925318261089
title,0.966019417007,0.718411552087,0.82401607361
title,0.942307691945,0.884476533977,0.912476222694
title,0.965686274036,0.711191335483,0.819126330303
title,0.942307691945,0.884476533977,0.912476222694
title,0.965686274036,0.711191335483,0.819126330303
title,0.942307691945,0.884476533977,0.912476222694
web,0.99999999375,0.941176465052,0.969696464279
web,0.0,0.0,0.0
web,0.0,0.0,0.0
web,0.0,0.0,0.0
web,0.0,0.0,0.0
web,0.0,0.0,0.0
web,0.0,0.0,0.0
