类别,准确率,召回率,F值,样本数目
abstract,0.960818713422,0.987083208141,0.973773392491
abstract,0.0339943342728,0.00720937218362,0.0118956220774
abstract,0.95147150905,0.912886752751,0.93177935608
address,0.935975609471,0.919161676372,0.927491946891
address,0.0137362637325,0.0149700598758,0.0143261485014
address,0.00938967135709,0.0059880239503,0.00731213875402
affiliation,0.9829867673,0.856672158014,0.915492459943
affiliation,0.0249999999375,0.00164744645772,0.00309107410835
affiliation,0.0212765956994,0.00164744645772,0.00305797057882
author,0.953424657273,0.775055679115,0.855036360152
author,0.0,0.0,0.0
author,0.0,0.0,0.0
date,0.960526314526,0.973333332036,0.96688691596
date,0.0,0.0,0.0
date,0.0,0.0,0.0
degree,0.968253966717,0.5980392151,0.739393466432
degree,0.0102564102547,0.0588235293541,0.0174669960513
degree,0.0185567010271,0.0882352940311,0.0306641080809
email,0.977678570992,0.939914162687,0.958424007433
email,0.0029761904753,0.00429184549172,0.00351445493787
email,0.00270270270197,0.00429184549172,0.00331627546141
intro,0.990654205145,0.954954954525,0.972476563943
intro,0.0,0.0,0.0
intro,0.0,0.0,0.0
keyword,0.949999997625,0.34545454514,0.50666627488
keyword,0.0,0.0,0.0
keyword,0.0,0.0,0.0
note,0.919354838215,0.571906354324,0.705154166027
note,0.0454545453857,0.0100334448127,0.01643805991
note,0.012847965736,0.0200668896254,0.0156653204059
page,0.999999998824,0.999999998824,0.999999498824
page,0.0,0.0,0.0
page,0.0,0.0,0.0
phone,0.91999999632,0.91999999632,0.91999949632
phone,0.657142855265,0.91999999632,0.766666178
phone,0.657142855265,0.91999999632,0.766666178
pubnum,0.933333330222,0.874999997266,0.903225304059
pubnum,0.0,0.0,0.0
pubnum,0.0,0.0,0.0
title,0.929859719253,0.897485493057,0.913385326749
title,0.0,0.0,0.0
title,0.0,0.0,0.0
web,0.944444439198,0.999999994118,0.971428066286
web,0.944444439198,0.999999994118,0.971428066286
web,0.944444439198,0.999999994118,0.971428066286
